 
"Bubulcus ibis","Cattle Egret","Héron garde-boeufs","Pelecaniformes","Ardeidae","","","","","","","",
"Ardeola bacchus","Chinese Pond-Heron","Crabier chinois","Pelecaniformes","Ardeidae","","","","","","A","",
"Butorides virescens","Green Heron","Héron vert","Pelecaniformes","Ardeidae","","","","","","","",
"Butorides striata","Striated Heron","Héron strié","Pelecaniformes","Ardeidae","","","","","","","",
"Agamia agami","Agami Heron","Héron agami","Pelecaniformes","Ardeidae","","","","","","","",
"Pilherodius pileatus","Capped Heron","Héron coiffé","Pelecaniformes","Ardeidae","","","","","","","",
"Nycticorax nycticorax","Black-crowned Night-Heron","Bihoreau gris","Pelecaniformes","Ardeidae","","","","","","","",
"Nyctanassa violacea","Yellow-crowned Night-Heron","Bihoreau violacé","Pelecaniformes","Ardeidae","","","","","","","",
"Cochlearius cochlearius","Boat-billed Heron","Savacou huppé","Pelecaniformes","Ardeidae","","","","","","","",
"Eudocimus albus","White Ibis","Ibis blanc","Pelecaniformes","Threskiornithidae","Threskiornithinae","","","","","","",
"Eudocimus ruber","Scarlet Ibis","Ibis rouge","Pelecaniformes","Threskiornithidae","Threskiornithinae","","","","","A","",
"Plegadis falcinellus","Glossy Ibis","Ibis falcinelle","Pelecaniformes","Threskiornithidae","Threskiornithinae","","","","","","",
"Plegadis chihi","White-faced Ibis","Ibis à face blanche","Pelecaniformes","Threskiornithidae","Threskiornithinae","","","","","","",
"Mesembrinibis cayennensis","Green Ibis","Ibis vert","Pelecaniformes","Threskiornithidae","Threskiornithinae","","","","","","",
"Theristicus caudatus","Buff-necked Ibis","Ibis mandore","Pelecaniformes","Threskiornithidae","Threskiornithinae","","","","","A","",
"Platalea leucorodia","Eurasian Spoonbill","Spatule blanche","Pelecaniformes","Threskiornithidae","Plataleinae","","","","","A","",
"Platalea ajaja","Roseate Spoonbill","Spatule rosée","Pelecaniformes","Threskiornithidae","Plataleinae","","","","","","",
"Coragyps atratus","Black Vulture","Urubu noir","Accipitriformes","Cathartidae","","","","","","","",
"Cathartes aura","Turkey Vulture","Urubu à tête rouge","Accipitriformes","Cathartidae","","","","","","","",
"Cathartes burrovianus","Lesser Yellow-headed Vulture","Urubu à tête jaune","Accipitriformes","Cathartidae","","","","","","","",
"Gymnogyps californianus","California Condor","Condor de Californie","Accipitriformes","Cathartidae","","","","","","","",
"Sarcoramphus papa","King Vulture","Sarcoramphe roi","Accipitriformes","Cathartidae","","","","","","","",
"Pandion haliaetus","Osprey","Balbuzard pêcheur","Accipitriformes","Pandionidae","","","","","","","",
"Leptodon cayanensis","Gray-headed Kite","Milan de Cayenne","Accipitriformes","Accipitridae","","","","","","","",
"Chondrohierax uncinatus","Hook-billed Kite","Milan bec-en-croc","Accipitriformes","Accipitridae","","","","","","","",
"Elanoides forficatus","Swallow-tailed Kite","Milan à queue fourchue","Accipitriformes","Accipitridae","","","","","","","",
"Gampsonyx swainsonii","Pearl Kite","Élanion perle","Accipitriformes","Accipitridae","","","","","","","",
"Elanus leucurus","White-tailed Kite","Élanion à queue blanche","Accipitriformes","Accipitridae","","","","","","","",
"Rostrhamus sociabilis","Snail Kite","Milan des marais","Accipitriformes","Accipitridae","","","","","","","",
"Helicolestes hamatus","Slender-billed Kite","Milan à long bec","Accipitriformes","Accipitridae","","","","","","","",
"Harpagus bidentatus","Double-toothed Kite","Milan bidenté","Accipitriformes","Accipitridae","","","","","","","",
"Ictinia mississippiensis","Mississippi Kite","Milan du Mississippi","Accipitriformes","Accipitridae","","","","","","","",
"Ictinia plumbea","Plumbeous Kite","Milan bleuâtre","Accipitriformes","Accipitridae","","","","","","","",
"Milvus migrans","Black Kite","Milan noir","Accipitriformes","Accipitridae","","","","","H","A","",
"Haliaeetus leucocephalus","Bald Eagle","Pygargue à tête blanche","Accipitriformes","Accipitridae","","","","","","","",
"Haliaeetus albicilla","White-tailed Eagle","Pygargue à queue blanche","Accipitriformes","Accipitridae","","","","","","","",
"Haliaeetus pelagicus","Steller's Sea-Eagle","Pygargue empereur","Accipitriformes","Accipitridae","","","","","","A","",
"Busarellus nigricollis","Black-collared Hawk","Busarelle à tête blanche","Accipitriformes","Accipitridae","","","","","","","",
"Circus cyaneus","Northern Harrier","Busard Saint-Martin","Accipitriformes","Accipitridae","","","","","","","",
"Circus aeruginosus","Western Marsh Harrier","Busard des roseaux","Accipitriformes","Accipitridae","","","","","","","",
"Accipiter soloensis","Gray Frog-Hawk","Épervier de Horsfield","Accipitriformes","Accipitridae","","","","","H","A","",
"Accipiter superciliosus","Tiny Hawk","Épervier nain","Accipitriformes","Accipitridae","","","","","","","",
"Accipiter striatus","Sharp-shinned Hawk","Épervier brun","Accipitriformes","Accipitridae","","","","","","","",
"Accipiter cooperii","Cooper's Hawk","Épervier de Cooper","Accipitriformes","Accipitridae","","","","","","","",
"Accipiter gundlachi","Gundlach's Hawk","Épervier de Cuba","Accipitriformes","Accipitridae","","","","","","","",
"Accipiter bicolor","Bicolored Hawk","Épervier bicolore","Accipitriformes","Accipitridae","","","","","","","",
"Accipiter gentilis","Northern Goshawk","Autour des palombes","Accipitriformes","Accipitridae","","","","","","","",
"Geranospiza caerulescens","Crane Hawk","Buse échasse","Accipitriformes","Accipitridae","","","","","","","",
"Leucopternis plumbeus","Plumbeous Hawk","Buse plombée","Accipitriformes","Accipitridae","","","","","","","",
"Leucopternis princeps","Barred Hawk","Buse barrée","Accipitriformes","Accipitridae","","","","","","","",
"Leucopternis semiplumbeus","Semiplumbeous Hawk","Buse semiplombée","Accipitriformes","Accipitridae","","","","","","","",
"Leucopternis albicollis","White Hawk","Buse blanche","Accipitriformes","Accipitridae","","","","","","","",
"Buteogallus anthracinus","Common Black-Hawk","Buse noire","Accipitriformes","Accipitridae","","","","","","","",
"Buteogallus gundlachii","Cuban Black-Hawk","Buse de Gundlach","Accipitriformes","Accipitridae","","","","","","","",
"Buteogallus urubitinga","Great Black-Hawk","Buse urubu","Accipitriformes","Accipitridae","","","","","","","",
"Buteogallus meridionalis","Savanna Hawk","Buse roussâtre","Accipitriformes","Accipitridae","","","","","","","",
"Parabuteo unicinctus","Harris's Hawk","Buse de Harris","Accipitriformes","Accipitridae","","","","","","","",
"Harpyhaliaetus solitarius","Solitary Eagle","Buse solitaire","Accipitriformes","Accipitridae","","","","","","","",
"Buteo magnirostris","Roadside Hawk","Buse à gros bec","Accipitriformes","Accipitridae","","","","","","","",
"Buteo lineatus","Red-shouldered Hawk","Buse à épaulettes","Accipitriformes","Accipitridae","","","","","","","",
"Buteo ridgwayi","Ridgway's Hawk","Buse de Ridgway","Accipitriformes","Accipitridae","","","","","","","",
"Buteo platypterus","Broad-winged Hawk","Petite Buse","Accipitriformes","Accipitridae","","","","","","","",
"Buteo nitidus","Gray Hawk","Buse cendrée","Accipitriformes","Accipitridae","","","","","","","",
"Buteo brachyurus","Short-tailed Hawk","Buse à queue courte","Accipitriformes","Accipitridae","","","","","","","",
"Buteo swainsoni","Swainson's Hawk","Buse de Swainson","Accipitriformes","Accipitridae","","","","","","","",
"Buteo albicaudatus","White-tailed Hawk","Buse à queue blanche","Accipitriformes","Accipitridae","","","","","","","",
"Buteo albonotatus","Zone-tailed Hawk","Buse à queue barrée","Accipitriformes","Accipitridae","","","","","","","",
"Buteo solitarius","Hawaiian Hawk","Buse d'Hawaï","Accipitriformes","Accipitridae","","","","","H","","",
"Buteo jamaicensis","Red-tailed Hawk","Buse à queue rousse","Accipitriformes","Accipitridae","","","","","","","",
"Buteo regalis","Ferruginous Hawk","Buse rouilleuse","Accipitriformes","Accipitridae","","","","","","","",
"Buteo lagopus","Rough-legged Hawk","Buse pattue","Accipitriformes","Accipitridae","","","","","","","",
"Morphnus guianensis","Crested Eagle","Harpie huppée","Accipitriformes","Accipitridae","","","","","","","",
"Harpia harpyja","Harpy Eagle","Harpie féroce","Accipitriformes","Accipitridae","","","","","","","",
"Aquila chrysaetos","Golden Eagle","Aigle royal","Accipitriformes","Accipitridae","","","","","","","",
"Spizaetus tyrannus","Black Hawk-Eagle","Aigle tyran","Accipitriformes","Accipitridae","","","","","","","",
"Spizaetus ornatus","Ornate Hawk-Eagle","Aigle orné","Accipitriformes","Accipitridae","","","","","","","",
"Spizaetus melanoleucus","Black-and-white Hawk-Eagle","Aigle noir et blanc","Accipitriformes","Accipitridae","","","","","","","",
"Micrastur ruficollis","Barred Forest-Falcon","Carnifex barré","Falconiformes","Falconidae","Micrasturinae","","","","","","",
"Micrastur mirandollei","Slaty-backed Forest-Falcon","Carnifex ardoisé","Falconiformes","Falconidae","Micrasturinae","","","","","","",
"Micrastur semitorquatus","Collared Forest-Falcon","Carnifex à collier","Falconiformes","Falconidae","Micrasturinae","","","","","","",
"Ibycter americanus","Red-throated Caracara","Caracara à gorge rouge","Falconiformes","Falconidae","Caracarinae","","","","","","",
"Caracara cheriway","Crested Caracara","Caracara du Nord","Falconiformes","Falconidae","Caracarinae","","","","","","",
"Caracara lutosa","Guadalupe Caracara","Caracara de Guadalupe","Falconiformes","Falconidae","Caracarinae","E","","","","","",
"Milvago chimachima","Yellow-headed Caracara","Caracara à tête jaune","Falconiformes","Falconidae","Caracarinae","","","","","","",
"Herpetotheres cachinnans","Laughing Falcon","Macagua rieur","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco tinnunculus","Eurasian Kestrel","Faucon crécerelle","Falconiformes","Falconidae","Falconinae","","","","","A","",
"Falco sparverius","American Kestrel","Crécerelle d'Amérique","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco vespertinus","Red-footed Falcon","Faucon kobez","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco columbarius","Merlin","Faucon émerillon","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco subbuteo","Eurasian Hobby","Faucon hobereau","Falconiformes","Falconidae","Falconinae","","","","","A","",
"Falco femoralis","Aplomado Falcon","Faucon aplomado","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco rufigularis","Bat Falcon","Faucon des chauves-souris","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco deiroleucus","Orange-breasted Falcon","Faucon orangé","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco rusticolus","Gyrfalcon","Faucon gerfaut","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco peregrinus","Peregrine Falcon","Faucon pèlerin","Falconiformes","Falconidae","Falconinae","","","","","","",
"Falco mexicanus","Prairie Falcon","Faucon des prairies","Falconiformes","Falconidae","Falconinae","","","","","","",
"Eurypyga helias","Sunbittern","Caurale soleil","Eurypygiformes","Eurypygidae","","","","","","","",
"Coturnicops noveboracensis","Yellow Rail","Râle jaune","Gruiformes","Rallidae","","","","","","","",
"Micropygia schomburgkii","Ocellated Crake","Râle ocellé","Gruiformes","Rallidae","","","","","","A","",
"Laterallus ruber","Ruddy Crake","Râle roux","Gruiformes","Rallidae","","","","","","","",
"Laterallus albigularis","White-throated Crake","Râle à menton blanc","Gruiformes","Rallidae","","","","","","","",
"Laterallus exilis","Gray-breasted Crake","Râle grêle","Gruiformes","Rallidae","","","","","","","",
"Laterallus jamaicensis","Black Rail","Râle noir","Gruiformes","Rallidae","","","","","","","",
"Crex crex","Corn Crake","Râle des genêts","Gruiformes","Rallidae","","","","","","A","",
"Rallus longirostris","Clapper Rail","Râle gris","Gruiformes","Rallidae","","","","","","","",
"Rallus elegans","King Rail","Râle élégant","Gruiformes","Rallidae","","","","","","","",
"Rallus limicola","Virginia Rail","Râle de Virginie","Gruiformes","Rallidae","","","","","","","",
"Aramides axillaris","Rufous-necked Wood-Rail","Râle à cou roux","Gruiformes","Rallidae","","","","","","","",
"Aramides cajanea","Gray-necked Wood-Rail","Râle de Cayenne","Gruiformes","Rallidae","","","","","","","",
"Amaurolimnas concolor","Uniform Crake","Râle concolore","Gruiformes","Rallidae","","","","","","","",
"Porzana palmeri","Laysan Rail","Marouette de Laysan","Gruiformes","Rallidae","","E","","","H","","",
"Porzana porzana","Spotted Crake","Marouette ponctuée","Gruiformes","Rallidae","","","","","","A","",
"Porzana carolina","Sora","Marouette de Caroline","Gruiformes","Rallidae","","","","","","","",
"Porzana sandwichensis","Hawaiian Rail","Marouette des Hawaï","Gruiformes","Rallidae","","E","","","H","","",
"Porzana flaviventer","Yellow-breasted Crake","Marouette à sourcils blancs","Gruiformes","Rallidae","","","","","","","",
"Neocrex colombiana","Colombian Crake","Râle de Colombie","Gruiformes","Rallidae","","","","","","","",
"Neocrex erythrops","Paint-billed Crake","Râle à bec peint","Gruiformes","Rallidae","","","","","","","",
"Cyanolimnas cerverai","Zapata Rail","Râle de Zapata","Gruiformes","Rallidae","","","","","","","",
"Pardirallus maculatus","Spotted Rail","Râle tacheté","Gruiformes","Rallidae","","","","","","","",
"Porphyrio martinica","Purple Gallinule","Talève violacée","Gruiformes","Rallidae","","","","","","","",
"Porphyrio flavirostris","Azure Gallinule","Talève favorite","Gruiformes","Rallidae","","","","","","A","",
"Gallinula chloropus","Common Moorhen","Gallinule poule-d'eau","Gruiformes","Rallidae","","","","","","","",
"Fulica atra","Eurasian Coot","Foulque macroule","Gruiformes","Rallidae","","","","","","A","",
"Fulica alai","Hawaiian Coot","Foulque des Hawaï","Gruiformes","Rallidae","","","","","H","","",
"Fulica americana","American Coot","Foulque d'Amérique","Gruiformes","Rallidae","","","","","","","",
"Fulica caribaea","Caribbean Coot","Foulque à cachet blanc","Gruiformes","Rallidae","","","","","","","",
"Heliornis fulica","Sungrebe","Grébifoulque d'Amérique","Gruiformes","Heliornithidae","","","","","","","",
"Aramus guarauna","Limpkin","Courlan brun","Gruiformes","Aramidae","","","","","","","",
"Grus canadensis","Sandhill Crane","Grue du Canada","Gruiformes","Gruidae","Gruinae","","","","","","",
"Grus grus","Common Crane","Grue cendrée","Gruiformes","Gruidae","Gruinae","","","","","A","",
"Grus americana","Whooping Crane","Grue blanche","Gruiformes","Gruidae","Gruinae","","","","","","",
"Burhinus bistriatus","Double-striped Thick-knee","Oedicnème bistrié","Charadriiformes","Burhinidae","","","","","","","",
"Vanellus vanellus","Northern Lapwing","Vanneau huppé","Charadriiformes","Charadriidae","Vanellinae","","","","","A","",
"Vanellus chilensis","Southern Lapwing","Vanneau téro","Charadriiformes","Charadriidae","Vanellinae","","","","","","N",
"Pluvialis squatarola","Black-bellied Plover","Pluvier argenté","Charadriiformes","Charadriidae","Charadriinae","","","","","","",
"Pluvialis apricaria","European Golden-Plover","Pluvier doré","Charadriiformes","Charadriidae","Charadriinae","","","","","A","",
"Pluvialis dominica","American Golden-Plover","Pluvier bronzé","Charadriiformes","Charadriidae","Charadriinae","","","","","","",
"Pluvialis fulva","Pacific Golden-Plover","Pluvier fauve","Charadriiformes","Charadriidae","Charadriinae","","","","","","",
"Charadrius mongolus","Lesser Sand-Plover","Pluvier de Mongolie","Charadriiformes","Charadriidae","Charadriinae","","","","","","N",
